Emp_ID,Full_Name,Gender,DOB,Age,Nationality,Ethnicity,Job_Title,Department,Job_Level,Hire_Date,Status,Emp_Type,Tenure (Years),Salary_Band,Salary,Job_Rating,Location,Days_Absent,Sick_Days,Annual_Leave
411,Margaret Griffin,F,1/3/1965,56,Canadian,White,Planning Manager,Planning,Manager,1/3/1985,Active,Part Time,36,B,"$40,000.00",3,UK,1,1,0
423,Emily Martin,F,30/1/1965,56,Pakistani,Asian,HR Assistant,HR,Non-Manager,30/1/1985,Active,Part Time,36,C,"$50,000.00",4,USA,8,8,0
477,Heather Williams,F,23/9/1964,56,Japanese,Asian,Finance Manager,Finance,Manager,23/9/1984,Active,Part Time,36,B,"$40,000.00",2,South African,5,5,0
496,Evelyn Jackson,F,16/4/1965,56,British,White,Developer,IT,Non-Manager,16/4/1985,Active,Part Time,36,C,"$50,000.00",2,Canada,15,4,11
552,Juan Lane,M,12/9/1964,56,Chinese,Asian,Brand Manager,Marketing,Manager,12/9/1984,Active,Part Time,36,D,"$60,000.00",4,USA,13,8,5
662,Johnathan Simpson,M,30/8/1964,56,German,White,Sales Clerk,Sales,Non-Manager,30/8/1984,Active,Part Time,36,A,"$30,000.00",3,South African,8,8,0
690,Gregory Newton,M,22/4/1965,56,Australian,White,Sales Manager,Sales,Manager,22/4/1985,Active,Part Time,36,D,"$60,000.00",3,France,3,3,0
710,Emily Valdez,F,29/9/1964,56,Iranian,Persian,IT Analyst,IT,Non-Manager,29/9/1984,Retired,Other,36,B,"$40,000.00",4,USA,4,4,0
752,Lynne Collier,F,30/4/1965,56,German,White,Developer,IT,Non-Manager,30/4/1985,Active,Full Time,36,D,"$60,000.00",3,USA,5,5,0
782,Shirley Lane,F,4/10/1964,56,Cuban,Hispanic/Latin,HR Assistant,HR,Non-Manager,4/10/1984,Active,Full Time,36,C,"$50,000.00",4,UK,14,4,10
798,Felicia Gray,F,26/3/1965,56,Nigerian,Black,IT Analyst,IT,Non-Manager,26/3/1985,Active,Full Time,36,A,"$30,000.00",1,Germany,12,7,5
827,Amanda Howell,F,3/8/1964,56,Japanese,Asian,HR Administrator,HR,Non-Manager,3/8/1984,Active,Full Time,36,C,"$50,000.00",3,France,3,3,0
839,Elizabeth Walters,F,26/8/1964,56,Australian,White,Developer,IT,Non-Manager,26/8/1984,Active,Full Time,36,C,"$50,000.00",4,USA,11,6,5
893,Stacey Richards,F,12/9/1964,56,Cuban,Hispanic/Latin,PA ,Admin,Non-Manager,12/9/1984,Active,Full Time,36,B,"$40,000.00",4,Germany,13,8,5
1014,Veronica Zimmerman,F,15/7/1964,56,Pakistani,Asian,HR Assistant,HR,Non-Manager,15/7/1984,Active,Full Time,36,C,"$50,000.00",3,South African,2,2,0
1020,Mandy Doyle,F,8/9/1964,56,German,White,Marketing Manager,Marketing,Manager,8/9/1984,Retired,Other,36,D,"$60,000.00",3,South African,3,3,0
1055,Allison Patrick,F,6/7/1964,56,South African,White,Administrator,Admin,Non-Manager,6/7/1984,Active,Full Time,36,C,"$50,000.00",4,Germany,6,6,0
1178,Olivia Little,F,8/12/1964,56,Pakistani,Asian,IT Analyst,IT,Non-Manager,8/12/1984,Active,Full Time,36,C,"$50,000.00",4,France,7,7,0
1251,Kristine Schultz,F,30/6/1964,56,South African,Black,Sales Clerk,Sales,Non-Manager,30/6/1984,Active,Part Time,36,D,"$60,000.00",3,France,15,4,11
1257,Ruby Williamson,F,8/4/1965,56,Irish,Black,Credit Controller,Finance,Non-Manager,8/4/1985,Active,Part Time,36,D,"$60,000.00",2,Canada,3,3,0
1332,Stevie Butts,M,5/4/1965,56,Pakistani,Asian,Developer,IT,Non-Manager,5/4/1985,Active,Full Time,36,B,"$40,000.00",3,USA,7,7,0
1446,Lamont Eller,M,17/1/1965,56,Japanese,Asian,Sales Clerk,Sales,Non-Manager,17/1/1985,Active,Full Time,36,B,"$40,000.00",4,Australia,11,6,5
1481,Lin Fontenot,F,27/6/1964,56,Portugese,Black,Brand Manager,Marketing,Manager,27/6/1984,Active,Full Time,36,B,"$40,000.00",4,Canada,4,4,0
13,Kathleen Coleman,F,23/4/1964,57,Australian,White,Developer,IT,Non-Manager,23/4/1984,Terminated,Other,37,C,"$50,000.00",5,UK,14,4,10
72,Evelyn Brown,F,29/6/1963,57,British,White,Finance Manager,Finance,Manager,29/6/1983,Terminated,Other,37,C,"$50,000.00",2,South African,9,4,5
136,Jack Ward,M,9/9/1963,57,Chinese,Asian,Recruitment Manager,HR,Manager,9/9/1983,Resigned,Other,37,D,"$60,000.00",5,Australia,2,2,0
142,Richard Stewart,M,1/2/1964,57,Mexican,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,1/2/1984,Active,Part Time,37,C,"$50,000.00",5,Germany,7,7,0
215,Ralph Long,M,13/9/1963,57,Mexican,Hispanic/Latin,Payroll,Finance,Non-Manager,13/9/1983,Active,Part Time,37,B,"$40,000.00",1,Canada,13,8,5
249,Ryan Martin,M,22/6/1963,57,Australian,White,Developer,IT,Non-Manager,22/6/1983,Active,Part Time,37,B,"$40,000.00",4,Germany,5,5,0
295,Roy Gonzalez,M,28/9/1963,57,British,White,HR Administrator,HR,Non-Manager,28/9/1983,Active,Part Time,37,B,"$40,000.00",3,France,15,4,11
356,Diana Roberts,F,7/11/1963,57,Indian,Asian,HR Administrator,HR,Non-Manager,7/11/1983,Active,Part Time,37,A,"$30,000.00",1,Canada,7,7,0
465,Kathy Diaz,F,31/12/1963,57,Pakistani,Asian,PA ,Admin,Non-Manager,31/12/1983,Active,Part Time,37,A,"$30,000.00",1,South African,14,4,10
519,Gustavo Gibson,M,4/10/1963,57,German,White,Procurement and Planning,Planning,Non-Manager,4/10/1983,Retired,Other,37,C,"$50,000.00",3,Australia,7,7,0
544,Peter Bowers,M,1/2/1964,57,Nigerian,Black,Marketing Manager,Marketing,Manager,1/2/1984,Active,Part Time,37,D,"$60,000.00",2,UK,2,2,0
567,Carrie Figueroa,F,29/12/1963,57,Cuban,Hispanic/Latin,Developer,IT,Non-Manager,29/12/1983,Active,Part Time,37,C,"$50,000.00",2,France,5,5,0
585,Reginald Phillips,M,4/7/1963,57,Portugese,White,Payroll,Finance,Non-Manager,4/7/1983,Active,Part Time,37,A,"$30,000.00",2,France,12,7,5
606,Larry Phillips,M,12/3/1964,57,Indian,Asian,Procurement and Planning,Planning,Non-Manager,12/3/1984,Active,Part Time,37,A,"$30,000.00",1,South African,1,1,0
652,Kelli Turner,F,11/7/1963,57,British,White,PA ,Admin,Non-Manager,11/7/1983,Active,Part Time,37,B,"$40,000.00",2,Germany,1,1,0
670,Dean Cross,M,30/7/1963,57,Nigerian,Black,Recruitment Manager,HR,Manager,30/7/1983,Active,Part Time,37,D,"$60,000.00",2,France,3,3,0
688,Preston Beck,M,14/11/1963,57,American,White,IT Analyst,IT,Non-Manager,14/11/1983,Retired,Other,37,D,"$60,000.00",3,France,12,7,5
765,Lila Berry,F,12/11/1963,57,British,White,IT Analyst,IT,Non-Manager,12/11/1983,Active,Full Time,37,D,"$60,000.00",1,Germany,6,6,0
788,Erma Carpenter,F,27/8/1963,57,American,White,Finance Manager,Finance,Manager,27/8/1983,Active,Full Time,37,D,"$60,000.00",3,USA,3,3,0
904,Gerard Clark,M,16/8/1963,57,French,White,Finance Manager,Finance,Manager,16/8/1983,Active,Full Time,37,C,"$50,000.00",1,Canada,11,6,5
972,Caleb Carson,M,18/12/1963,57,Canadian,White,Marketing Assistant,Marketing,Manager,18/12/1983,Retired,Other,37,A,"$30,000.00",2,USA,1,1,0
1032,Lauren Harper,F,6/10/1963,57,Japanese,Asian,Procurement and Planning,Planning,Non-Manager,6/10/1983,Active,Full Time,37,A,"$30,000.00",1,UK,4,4,0
1069,Winifred Pope,F,11/6/1963,57,Portugese,White,PA ,Admin,Non-Manager,11/6/1983,Retired,Other,37,B,"$40,000.00",4,Canada,12,7,5
1071,Sandra Moran,F,20/12/1963,57,Nigerian,Black,Payroll,Finance,Non-Manager,20/12/1983,Active,Full Time,37,D,"$60,000.00",3,Canada,15,4,11
1199,Gladys Larson,F,22/10/1963,57,French,Black,Marketing Manager,Marketing,Manager,22/10/1983,Active,Full Time,37,C,"$50,000.00",1,Australia,7,7,0
1253,Vivian Kelley,F,12/7/1963,57,Indian,Asian,Payroll,Finance,Non-Manager,12/7/1983,Active,Part Time,37,B,"$40,000.00",3,USA,8,8,0
1390,Tova Florence,F,2/9/1963,57,Irish,Black,HR Assistant,HR,Non-Manager,2/9/1983,Active,Full Time,37,B,"$40,000.00",2,UK,2,2,0
1396,Rema Tanner,F,14/6/1963,57,Chinese,Asian,HR Assistant,HR,Non-Manager,14/6/1983,Active,Full Time,37,B,"$40,000.00",1,South African,3,3,0
1493,Bee Gagnon,F,29/8/1963,57,Japanese,Asian,Brand Manager,Marketing,Manager,29/8/1983,Active,Full Time,37,A,"$30,000.00",2,Germany,2,2,0
1560,Oneida Arias,F,4/7/1963,57,German,Black,Brand Manager,Marketing,Manager,4/7/1983,Active,Full Time,37,C,"$50,000.00",4,South African,10,4,6
62,Jason Gray,M,2/10/1962,58,South African,White,Sales Assistant,Sales,Non-Manager,2/10/1982,Retired,Other,38,B,"$40,000.00",1,Germany,9,4,5
152,David James,M,21/3/1963,58,South African,White,Finance Manager,Finance,Manager,21/3/1983,Active,Part Time,38,D,"$60,000.00",1,South African,13,8,5
157,Scott Howard,M,31/10/1962,58,South African,White,Administrator,Admin,Non-Manager,31/10/1982,Terminated,Other,38,D,"$60,000.00",3,UK,13,8,5
512,Calvin Goodman,M,27/12/1962,58,South African,White,Administrator,Admin,Non-Manager,27/12/1982,Active,Part Time,38,A,"$30,000.00",1,Germany,8,8,0
518,Annette Ramos,F,11/3/1963,58,French,White,Marketing Assistant,Marketing,Manager,11/3/1983,Active,Part Time,38,C,"$50,000.00",2,USA,6,6,0
583,Winifred Armstrong,F,17/8/1962,58,American,White,HR Assistant,HR,Non-Manager,17/8/1982,Active,Part Time,38,A,"$30,000.00",3,UK,11,6,5
705,Sandy Houston,F,20/9/1962,58,Chinese,Asian,HR Assistant,HR,Non-Manager,20/9/1982,Active,Full Time,38,C,"$50,000.00",3,USA,6,6,0
767,Bonnie Hubbard,F,18/11/1962,58,Pakistani,Asian,HR Administrator,HR,Non-Manager,18/11/1982,Active,Full Time,38,B,"$40,000.00",3,Canada,6,6,0
833,Theresa Morris,F,8/6/1962,58,Chinese,Asian,Marketing Assistant,Marketing,Manager,8/6/1982,Active,Full Time,38,B,"$40,000.00",3,South African,1,1,0
983,Philip Boone,M,21/1/1963,58,Nigerian,Black,Sales Manager,Sales,Manager,21/1/1983,Retired,Other,38,B,"$40,000.00",1,USA,2,2,0
1002,Lori Watkins,F,27/3/1963,58,French,White,Sales Assistant,Sales,Non-Manager,27/3/1983,Active,Full Time,38,D,"$60,000.00",3,UK,9,4,5
1056,Melba Gonzales,F,16/3/1963,58,Mexican,Hispanic/Latin,Developer,IT,Non-Manager,16/3/1983,Retired,Other,38,D,"$60,000.00",3,France,6,6,0
1093,Holly Hunt,F,10/11/1962,58,Cuban,Hispanic/Latin,HR Manager,HR,Manager,10/11/1982,Retired,Other,38,B,"$40,000.00",2,USA,7,7,0
1105,Ada Rios,F,23/3/1963,58,American,White,Finance Manager,Finance,Manager,23/3/1983,Active,Full Time,38,C,"$50,000.00",1,Canada,12,7,5
1211,Leticia Garrett,F,10/9/1962,58,Indian,Asian,HR Administrator,HR,Non-Manager,10/9/1982,Active,Full Time,38,C,"$50,000.00",2,Australia,0,0,0
1249,Denise Armstrong,F,5/9/1962,58,French,Black,PA ,Admin,Non-Manager,5/9/1982,Active,Part Time,38,A,"$30,000.00",1,France,11,6,5
1305,Edgardo Romo,M,30/8/1962,58,Mexican,Hispanic/Latin,HR Assistant,HR,Non-Manager,30/8/1982,Retired,Other,38,A,"$30,000.00",3,UK,14,4,10
1370,Retta Echols,F,16/10/1962,58,Mexican,Hispanic/Latin,Administrator,Admin,Non-Manager,16/10/1982,Active,Full Time,38,B,"$40,000.00",2,Canada,3,3,0
1386,Octavia Bowling,F,23/7/1962,58,British,Black,Marketing Assistant,Marketing,Manager,23/7/1982,Active,Full Time,38,A,"$30,000.00",3,France,3,3,0
1394,Alyce Nagle,M,7/8/1962,58,Iranian,Persian,Payroll,Finance,Non-Manager,7/8/1982,Active,Full Time,38,A,"$30,000.00",3,France,11,6,5
1420,Arron Travis,M,29/4/1963,58,Portugese,Black,Developer,IT,Non-Manager,29/4/1983,Active,Full Time,38,A,"$30,000.00",3,Australia,0,0,0
1434,Mandie Cecil,F,27/10/1962,58,Iranian,Persian,Sales Assistant,Sales,Non-Manager,27/10/1982,Active,Full Time,38,A,"$30,000.00",3,USA,8,8,0
1497,Britt Poirier,F,6/9/1962,58,Iranian,Persian,Marketing Assistant,Marketing,Manager,6/9/1982,Active,Full Time,38,C,"$50,000.00",1,UK,6,6,0
1519,Tamisha Nunes,F,28/8/1962,58,Mexican,Hispanic/Latin,Sales Manager,Sales,Manager,28/8/1982,Active,Part Time,38,C,"$50,000.00",4,South African,6,6,0
1555,Carol Lowery,F,3/2/1963,58,Japanese,Asian,Recruitment Manager,HR,Manager,3/2/1983,Active,Full Time,38,D,"$60,000.00",4,France,15,4,11
7,Beverly Parker,F,28/10/1961,59,Australian,White,Sales Clerk,Sales,Non-Manager,28/10/1981,Resigned,Other,39,B,"$40,000.00",5,Canada,10,4,6
32,Thomas Ramirez,M,15/12/1961,59,Iranian,Persian,PA ,Admin,Non-Manager,15/12/1981,Resigned,Other,39,B,"$40,000.00",3,Australia,11,6,5
45,Jack Martin,M,24/3/1962,59,Australian,White,Developer,IT,Non-Manager,24/3/1982,Terminated,Other,39,A,"$30,000.00",2,South African,5,5,0
130,Bobby Sanchez,M,25/1/1962,59,French,White,IT Analyst,IT,Non-Manager,25/1/1982,Active,Part Time,39,A,"$30,000.00",5,France,8,8,0
149,Matthew Smith,M,1/8/1961,59,Irish,White,Administrator,Admin,Non-Manager,1/8/1981,Active,Part Time,39,C,"$50,000.00",3,Australia,13,8,5
227,Fred Hill,M,25/4/1962,59,South African,White,Sales Clerk,Sales,Non-Manager,25/4/1982,Retired,Other,39,B,"$40,000.00",3,Germany,5,5,0
294,Sara Bailey,F,10/11/1961,59,Irish,White,Sales Manager,Sales,Manager,10/11/1981,Active,Part Time,39,D,"$60,000.00",1,Germany,9,4,5
319,Clarence Jackson,M,16/3/1962,59,British,White,Administrator,Admin,Non-Manager,16/3/1982,Active,Part Time,39,D,"$60,000.00",3,USA,11,6,5
344,Louise Barnes,F,9/7/1961,59,Chinese,Asian,Sales Manager,Sales,Manager,9/7/1981,Active,Part Time,39,D,"$60,000.00",4,Germany,2,2,0
370,Donald Nelson,M,18/1/1962,59,Iranian,Persian,HR Administrator,HR,Non-Manager,18/1/1982,Active,Other,39,B,"$40,000.00",2,France,11,6,5
381,Frances Butler,F,14/11/1961,59,Japanese,Asian,PA ,Admin,Non-Manager,14/11/1981,Active,Part Time,39,B,"$40,000.00",1,South African,5,5,0
414,Carolyn Bennett,F,24/2/1962,59,Chinese,Asian,Sales Assistant,Sales,Non-Manager,24/2/1982,Retired,Other,39,B,"$40,000.00",3,Canada,7,7,0
417,Douglas Sanders,M,27/7/1961,59,Iranian,Persian,Developer,IT,Non-Manager,27/7/1981,Active,Part Time,39,A,"$30,000.00",3,France,0,0,0
446,Joseph Wright,M,27/6/1961,59,South African,White,Recruitment Manager,HR,Manager,27/6/1981,Active,Part Time,39,B,"$40,000.00",1,France,0,0,0
461,Joan Mitchell,F,6/4/1962,59,Mexican,Hispanic/Latin,PA ,Admin,Non-Manager,6/4/1982,Active,Other,39,C,"$50,000.00",2,Germany,0,0,0
471,Marie Young,F,5/1/1962,59,Australian,White,Developer,IT,Non-Manager,5/1/1982,Active,Part Time,39,D,"$60,000.00",3,Canada,5,5,0
554,Bradford Fuller,M,29/9/1961,59,Japanese,Asian,Security Officer,IT,Non-Manager,29/9/1981,Active,Part Time,39,A,"$30,000.00",3,Germany,5,5,0
566,Kristine Ross,F,17/8/1961,59,Australian,White,Sales Manager,Sales,Manager,17/8/1981,Active,Part Time,39,A,"$30,000.00",4,USA,1,1,0
641,Erick Flowers,M,30/10/1961,59,Portugese,White,Credit Controller,Finance,Non-Manager,30/10/1981,Active,Part Time,39,C,"$50,000.00",4,France,15,4,11
655,Jonathon Singleton,M,15/2/1962,59,Japanese,Asian,HR Assistant,HR,Non-Manager,15/2/1982,Active,Part Time,39,A,"$30,000.00",3,USA,15,4,11
739,Grant Mack,M,31/3/1962,59,Chinese,Asian,Procurement and Planning,Planning,Non-Manager,31/3/1982,Active,Full Time,39,B,"$40,000.00",3,Canada,0,0,0
746,Colleen Schneider,F,12/8/1961,59,Canadian,White,Developer,IT,Non-Manager,12/8/1981,Active,Full Time,39,C,"$50,000.00",1,South African,9,4,5
748,Bennie Phelps,M,3/12/1961,59,Indian,Asian,HR Assistant,HR,Non-Manager,3/12/1981,Active,Full Time,39,D,"$60,000.00",1,Australia,12,7,5
824,Michelle Edwards,F,27/4/1962,59,Chinese,Asian,Recruitment Manager,HR,Manager,27/4/1982,Active,Full Time,39,C,"$50,000.00",3,Canada,13,8,5
857,Traci Day,F,13/9/1961,59,Portugese,White,Sales Clerk,Sales,Non-Manager,13/9/1981,Active,Full Time,39,C,"$50,000.00",4,France,3,3,0
1007,Kristin Berry,F,17/3/1962,59,Chinese,Asian,HR Assistant,HR,Non-Manager,17/3/1982,Retired,Other,39,D,"$60,000.00",2,Australia,11,6,5
1031,Kari Garza,M,29/10/1961,59,Brazilian,Hispanic/Latin,Brand Manager,Marketing,Manager,29/10/1981,Active,Full Time,39,C,"$50,000.00",1,Germany,15,4,11
1252,Melinda Knight,F,28/1/1962,59,Chinese,Asian,Marketing Manager,Marketing,Manager,28/1/1982,Retired,Other,39,A,"$30,000.00",3,Germany,0,0,0
1266,Andrea Mccarthy,F,31/10/1961,59,British,Black,Payroll,Finance,Non-Manager,31/10/1981,Retired,Other,39,C,"$50,000.00",3,Canada,8,8,0
1312,Zena Whitehead,F,4/2/1962,59,Mexican,Hispanic/Latin,Administrator,Admin,Non-Manager,4/2/1982,Active,Full Time,39,A,"$30,000.00",1,Australia,13,8,5
1346,Hsiu Alcorn,F,26/4/1962,59,Chinese,Asian,Sales Manager,Sales,Manager,26/4/1982,Active,Full Time,39,C,"$50,000.00",4,UK,0,0,0
1490,Tyree Osullivan,M,27/10/1961,59,Nigerian,Black,Sales Assistant,Sales,Non-Manager,27/10/1981,Active,Full Time,39,C,"$50,000.00",3,Germany,5,5,0
1526,Denis Lindley,M,30/9/1961,59,Japanese,Asian,Developer,IT,Non-Manager,30/9/1981,Active,Full Time,39,C,"$50,000.00",4,South African,1,1,0
1550,Andria Shafer,M,7/1/1962,59,Mexican,Hispanic/Latin,Brand Manager,Marketing,Manager,7/1/1982,Retired,Other,39,B,"$40,000.00",1,USA,5,5,0
47,Brenda Price,F,6/8/1960,60,Canadian,White,HR Manager,HR,Manager,6/8/1980,Active,Part Time,40,B,"$40,000.00",2,France,1,1,0
193,John Diaz,M,5/1/1961,60,German,White,Sales Assistant,Sales,Non-Manager,5/1/1981,Active,Part Time,40,C,"$50,000.00",3,Germany,13,8,5
213,Albert Smith,M,28/6/1960,60,Mexican,Hispanic/Latin,Sales Manager,Sales,Manager,28/6/1980,Resigned,Other,40,A,"$30,000.00",1,Germany,12,7,5
269,Eric Adams,M,1/11/1960,60,Pakistani,Asian,Brand Manager,Marketing,Manager,1/11/1980,Active,Part Time,40,D,"$60,000.00",3,Germany,14,4,10
337,Beverly Taylor,F,29/4/1961,60,Nigerian,Black,Sales Assistant,Sales,Non-Manager,29/4/1981,Active,Part Time,40,A,"$30,000.00",4,Australia,6,6,0
468,Clarence Lewis,M,10/9/1960,60,German,White,Payroll,Finance,Non-Manager,10/9/1980,Active,Other,40,D,"$60,000.00",3,South African,5,5,0
474,Jane Campbell,F,20/4/1961,60,American,White,Sales Assistant,Sales,Non-Manager,20/4/1981,Active,Part Time,40,B,"$40,000.00",1,USA,9,4,5
555,Vincent Caldwell,M,31/12/1960,60,Canadian,White,Developer,IT,Non-Manager,31/12/1980,Active,Part Time,40,D,"$60,000.00",3,UK,6,6,0
707,Melanie Wells,F,14/7/1960,60,British,White,Sales Assistant,Sales,Non-Manager,14/7/1980,Active,Full Time,40,C,"$50,000.00",3,South African,10,4,6
715,Olga Bush,F,17/2/1961,60,Australian,White,Finance Manager,Finance,Manager,17/2/1981,Active,Full Time,40,C,"$50,000.00",1,France,9,4,5
796,Tommy Keller,M,19/10/1960,60,American,White,Administrator,Admin,Non-Manager,19/10/1980,Active,Full Time,40,B,"$40,000.00",3,Germany,12,7,5
804,Yolanda Dean,F,20/1/1961,60,Iranian,Persian,Sales Assistant,Sales,Non-Manager,20/1/1981,Active,Full Time,40,D,"$60,000.00",3,Australia,5,5,0
863,Brandy Adams,F,9/10/1960,60,Mexican,Hispanic/Latin,Sales Assistant,Sales,Non-Manager,9/10/1980,Active,Full Time,40,B,"$40,000.00",1,Canada,2,2,0
909,Sheldon Curry,M,18/10/1960,60,Portugese,White,Sales Assistant,Sales,Non-Manager,18/10/1980,Active,Full Time,40,D,"$60,000.00",2,Germany,7,7,0
918,Stanley Porter,M,12/9/1960,60,Mexican,Hispanic/Latin,Procurement and Planning,Planning,Non-Manager,12/9/1980,Retired,Other,40,C,"$50,000.00",4,South African,10,4,6
927,Neil Wong,M,19/11/1960,60,Japanese,Asian,Security Officer,IT,Non-Manager,19/11/1980,Retired,Other,40,C,"$50,000.00",3,Canada,12,7,5
987,Everett James,F,4/8/1960,60,Australian,White,Sales Assistant,Sales,Non-Manager,4/8/1980,Active,Full Time,40,D,"$60,000.00",2,Australia,12,7,5
1001,Sue Rodriquez,F,12/6/1960,60,American,White,Sales Assistant,Sales,Non-Manager,12/6/1980,Retired,Other,40,B,"$40,000.00",3,USA,0,0,0
1120,Annette Hubbard,F,7/3/1961,60,South African,White,HR Administrator,HR,Non-Manager,7/3/1981,Active,Full Time,40,A,"$30,000.00",1,Canada,9,4,5
1182,Roxanne Rowe,M,21/2/1961,60,South African,Black,Marketing Manager,Marketing,Manager,21/2/1981,Active,Full Time,40,C,"$50,000.00",3,USA,2,2,0
1213,Whitney Mccormick,F,2/9/1960,60,Portugese,Black,PA ,Admin,Non-Manager,2/9/1980,Active,Full Time,40,D,"$60,000.00",2,Germany,1,1,0
1329,Emery Lunsford,M,19/8/1960,60,Nigerian,Black,Brand Manager,Marketing,Manager,19/8/1980,Active,Full Time,40,B,"$40,000.00",1,USA,9,4,5
1427,Yuonne Winston,F,10/11/1960,60,Iranian,Persian,HR Administrator,HR,Non-Manager,10/11/1980,Active,Full Time,40,C,"$50,000.00",2,UK,11,6,5
1476,Vernetta Swann,F,22/6/1960,60,Australian,Black,HR Assistant,HR,Non-Manager,22/6/1980,Retired,Other,40,B,"$40,000.00",1,USA,15,4,11
1478,Hank Mahan,M,30/9/1960,60,Irish,Black,Security Officer,IT,Non-Manager,30/9/1980,Active,Full Time,40,C,"$50,000.00",4,Germany,12,7,5
1509,Estell Ricks,F,24/7/1960,60,Chinese,Asian,Administrator,Admin,Non-Manager,24/7/1980,Active,Part Time,40,D,"$60,000.00",3,France,6,6,0
1552,Katrice Strunk,F,14/5/1960,60,Canadian,Black,Finance Manager,Finance,Manager,14/5/1980,Retired,Other,40,D,"$60,000.00",1,USA,11,6,5
70,Martin Collins,M,29/6/1959,61,Australian,White,HR Manager,HR,Manager,29/6/1979,Active,Part Time,41,D,"$60,000.00",1,France,11,6,5
103,Andrea Jones,F,28/3/1960,61,Brazilian,Hispanic/Latin,HR Assistant,HR,Non-Manager,28/3/1980,Resigned,Other,41,C,"$50,000.00",4,South African,0,0,0
321,Andrew Price,M,8/3/1960,61,Chinese,Asian,Sales Clerk,Sales,Non-Manager,8/3/1980,Active,Part Time,41,B,"$40,000.00",4,UK,10,4,6
323,Sean Collins,M,24/8/1959,61,Brazilian,Hispanic/Latin,Payroll,Finance,Non-Manager,24/8/1979,Active,Part Time,41,C,"$50,000.00",1,France,4,4,0
399,Stephen Gonzales,M,29/4/1960,61,Australian,White,Security Officer,IT,Non-Manager,29/4/1980,Active,Other,41,D,"$60,000.00",3,Australia,9,4,5
403,Bobby Morris,M,27/11/1959,61,Brazilian,Hispanic/Latin,Recruitment Manager,HR,Manager,27/11/1979,Active,Part Time,41,D,"$60,000.00",3,Canada,11,6,5
430,Marilyn Alexander,F,1/11/1959,61,Australian,White,Finance Manager,Finance,Manager,1/11/1979,Retired,Other,41,A,"$30,000.00",4,UK,9,4,5
444,Martin Johnson,M,13/10/1959,61,Portugese,White,Sales Clerk,Sales,Non-Manager,13/10/1979,Active,Part Time,41,C,"$50,000.00",4,USA,11,6,5
452,Linda Washington,F,13/10/1959,61,French,White,Marketing Manager,Marketing,Manager,13/10/1979,Active,Part Time,41,A,"$30,000.00",4,Canada,0,0,0
531,Percy Griffith,M,16/2/1960,61,Indian,Asian,Procurement and Planning,Planning,Non-Manager,16/2/1980,Retired,Other,41,A,"$30,000.00",4,USA,15,4,11
543,Oscar Collier,M,16/11/1959,61,Irish,White,HR Manager,HR,Manager,16/11/1979,Active,Part Time,41,D,"$60,000.00",3,Germany,2,2,0
616,Travis Wagner,M,25/10/1959,61,Cuban,Hispanic/Latin,Marketing Assistant,Marketing,Manager,25/10/1979,Active,Part Time,41,A,"$30,000.00",3,South African,3,3,0
638,Tommie Chapman,M,24/3/1960,61,Irish,White,Brand Manager,Marketing,Manager,24/3/1980,Active,Part Time,41,D,"$60,000.00",3,Germany,8,8,0
656,Norma Fox,F,18/8/1959,61,Iranian,Persian,Brand Manager,Marketing,Manager,18/8/1979,Retired,Other,41,D,"$60,000.00",3,UK,11,6,5
723,Delia Townsend,F,15/3/1960,61,Australian,White,HR Administrator,HR,Non-Manager,15/3/1980,Retired,Other,41,A,"$30,000.00",4,Canada,5,5,0
766,Dan Sutton,M,17/3/1960,61,Australian,White,HR Manager,HR,Manager,17/3/1980,Active,Full Time,41,B,"$40,000.00",2,Germany,12,7,5
805,Paulette Bridges,F,10/9/1959,61,South African,White,HR Administrator,HR,Non-Manager,10/9/1979,Active,Full Time,41,A,"$30,000.00",2,UK,4,4,0
811,Kerry Lambert,F,17/10/1959,61,German,White,Payroll,Finance,Non-Manager,17/10/1979,Active,Full Time,41,C,"$50,000.00",4,France,11,6,5
855,Henrietta Townsend,F,18/8/1959,61,Iranian,Persian,Credit Controller,Finance,Non-Manager,18/8/1979,Active,Full Time,41,B,"$40,000.00",2,France,1,1,0
913,Cory Gross,M,30/9/1959,61,French,White,HR Assistant,HR,Non-Manager,30/9/1979,Retired,Other,41,A,"$30,000.00",3,Germany,3,3,0
963,Edgar Hodges,M,23/9/1959,61,Australian,White,Sales Assistant,Sales,Non-Manager,23/9/1979,Retired,Other,41,D,"$60,000.00",1,UK,12,7,5
1000,Jasmine Chapman,F,5/7/1959,61,Canadian,White,Payroll,Finance,Non-Manager,5/7/1979,Active,Full Time,41,A,"$30,000.00",4,South African,1,1,0
1034,Carol Carson,F,27/10/1959,61,South African,White,Security Officer,IT,Non-Manager,27/10/1979,Active,Full Time,41,B,"$40,000.00",1,Germany,11,6,5
1073,Agnes Shelton,F,25/2/1960,61,Portugese,White,Credit Controller,Finance,Non-Manager,25/2/1980,Active,Full Time,41,D,"$60,000.00",2,USA,7,7,0
1108,Gwendolyn Hunter,F,2/12/1959,61,Japanese,Asian,Developer,IT,Non-Manager,2/12/1979,Active,Full Time,41,A,"$30,000.00",4,Canada,7,7,0
1110,Erin Barnett,F,5/7/1959,61,British,White,Finance Manager,Finance,Manager,5/7/1979,Retired,Other,41,D,"$60,000.00",3,UK,9,4,5
